node_id,primary_group,secondary_group,is_influencer,followers,engagement_rate,group_mix
263,1,1,False,456,0.051,1
264,8,8,False,82,0.031,8
265,5,5,False,192,0.048,5
266,5,8,False,160,0.012,5-8
267,4,4,False,448,0.048,4
268,5,5,False,121,0.094,5
269,10,4,False,269,0.07,10-4
270,2,8,False,371,0.093,2-8
271,10,10,False,349,0.05,10
272,2,2,False,406,0.077,2
273,1,2,False,198,0.093,1-2
274,5,5,False,126,0.03,5
275,5,6,False,187,0.066,5-6
276,5,5,False,418,0.045,5
277,8,8,False,416,0.045,8
278,8,8,False,382,0.021,8
279,10,5,False,481,0.066,10-5
280,5,5,False,322,0.02,5
281,2,2,False,495,0.025,2
282,3,2,False,292,0.016,3-2
283,5,5,False,413,0.079,5
284,5,5,False,465,0.015,5
285,10,9,False,259,0.083,10-9
286,5,3,False,378,0.087,5-3
287,9,9,False,133,0.097,9
288,1,1,False,446,0.067,1
289,1,1,False,206,0.074,1
290,3,4,False,241,0.051,3-4
291,10,10,False,221,0.049,10
292,2,6,False,478,0.032,2-6
293,3,3,False,78,0.081,3
294,3,4,False,311,0.059,3-4
295,2,2,False,234,0.097,2
296,9,7,False,326,0.077,9-7
297,2,2,False,46,0.039,2
298,5,7,False,160,0.012,5-7
299,3,6,False,165,0.087,3-6
300,6,6,False,454,0.083,6
301,1,7,False,394,0.022,1-7
302,4,10,False,192,0.076,4-10
303,7,7,False,192,0.062,7
304,3,3,False,234,0.044,3
305,5,5,False,33,0.012,5
306,9,3,False,181,0.041,9-3
307,4,4,False,148,0.08,4
308,5,5,False,82,0.026,5
309,9,1,False,396,0.032,9-1
310,4,6,False,384,0.077,4-6
311,2,8,False,434,0.028,2-8
312,6,5,False,311,0.051,6-5
313,9,9,False,119,0.016,9
314,1,10,False,134,0.05,1-10
315,7,7,False,36,0.073,7
316,6,6,False,380,0.073,6
317,8,8,False,115,0.062,8
318,6,2,False,231,0.053,6-2
319,7,2,False,17,0.054,7-2
320,9,8,False,324,0.07,9-8
321,9,5,False,399,0.051,9-5
322,1,1,False,438,0.01,1
323,7,7,False,135,0.093,7
324,2,5,False,390,0.028,2-5
325,7,3,False,104,0.096,7-3
326,7,7,False,363,0.095,7
327,1,1,False,80,0.025,1
328,2,3,True,11698,0.053,2-3
329,2,5,False,311,0.061,2-5
330,1,7,False,137,0.029,1-7
331,9,3,False,152,0.013,9-3
332,6,10,False,350,0.026,6-10
333,6,1,False,349,0.077,6-1
334,1,1,False,116,0.033,1
335,5,10,False,126,0.068,5-10
336,6,7,False,69,0.082,6-7
337,3,10,False,436,0.087,3-10
338,5,4,False,266,0.046,5-4
339,5,5,False,12,0.026,5
340,10,10,False,147,0.026,10
341,1,1,False,192,0.032,1
342,8,8,False,473,0.088,8
343,4,10,False,330,0.042,4-10
344,10,10,False,217,0.085,10
345,2,3,False,216,0.043,2-3
346,6,6,False,259,0.079,6
347,7,7,False,136,0.089,7
348,9,7,False,63,0.034,9-7
349,6,7,False,367,0.043,6-7
350,5,5,False,495,0.034,5
351,7,7,False,129,0.04,7
352,9,9,False,484,0.047,9
353,10,10,False,137,0.024,10
354,4,4,False,208,0.054,4
355,10,2,False,51,0.024,10-2
356,8,8,False,224,0.096,8
357,9,9,False,118,0.095,9
358,5,5,False,393,0.049,5
359,10,2,False,285,0.023,10-2
360,10,10,False,325,0.065,10
361,9,9,False,59,0.042,9
362,4,4,False,61,0.045,4
363,9,9,False,55,0.013,9
364,1,1,False,76,0.044,1
365,8,8,False,405,0.01,8
366,2,10,False,256,0.096,2-10
367,1,1,False,384,0.035,1
368,4,2,False,213,0.081,4-2
369,10,10,False,236,0.046,10
370,6,6,False,393,0.062,6
371,3,5,False,217,0.028,3-5
372,4,4,False,393,0.094,4
373,10,10,False,120,0.046,10
374,10,2,False,66,0.026,10-2
375,7,7,False,159,0.061,7
376,2,2,False,354,0.012,2
377,9,6,False,66,0.013,9-6
378,7,6,False,302,0.012,7-6
379,7,7,False,318,0.034,7
380,10,2,False,128,0.034,10-2
381,5,7,False,346,0.082,5-7
382,5,5,False,33,0.084,5
383,9,9,False,382,0.016,9
384,2,2,False,120,0.013,2
385,5,5,False,215,0.011,5
386,5,5,False,349,0.069,5
387,1,5,False,482,0.025,1-5
388,1,9,False,223,0.087,1-9
389,2,2,False,26,0.077,2
390,2,2,False,136,0.036,2
391,2,2,False,142,0.055,2
392,6,5,False,40,0.029,6-5
393,4,1,False,299,0.099,4-1
394,2,2,False,312,0.019,2
395,9,2,False,256,0.019,9-2
396,2,2,False,458,0.022,2
397,2,2,False,443,0.084,2
398,3,8,False,12,0.025,3-8
399,9,9,False,158,0.018,9
400,3,3,False,333,0.037,3
401,3,3,False,48,0.08,3
402,10,7,False,271,0.043,10-7
403,7,7,False,46,0.031,7
404,2,8,False,66,0.069,2-8
405,7,10,False,96,0.032,7-10
406,3,5,False,48,0.074,3-5
407,2,2,False,36,0.047,2
408,7,7,False,44,0.047,7
409,5,5,False,175,0.026,5
410,8,8,False,11,0.023,8
411,6,2,False,248,0.063,6-2
412,10,10,False,279,0.092,10
413,6,6,False,269,0.061,6
414,10,1,True,6736,0.063,10-1
415,6,6,False,349,0.093,6
416,4,9,False,84,0.087,4-9
417,3,3,False,243,0.024,3
418,7,6,False,23,0.033,7-6
419,1,1,False,52,0.036,1
420,5,4,True,18408,0.044,5-4
421,7,7,False,413,0.073,7
422,8,8,False,12,0.01,8
423,7,7,False,354,0.034,7
424,2,2,False,13,0.052,2
425,3,2,False,455,0.081,3-2
426,3,3,False,102,0.026,3
427,3,9,False,177,0.088,3-9
428,9,10,False,162,0.013,9-10
429,5,9,False,319,0.082,5-9
430,4,2,False,489,0.032,4-2
431,1,1,False,170,0.027,1
432,8,8,False,339,0.058,8
433,3,3,True,12154,0.036,3
434,6,6,False,30,0.064,6
435,8,8,True,13854,0.012,8
436,2,5,False,157,0.092,2-5
437,6,2,False,456,0.078,6-2
438,9,9,False,345,0.034,9
439,8,8,False,157,0.076,8
440,3,3,False,338,0.056,3
441,9,9,False,207,0.03,9
442,6,6,False,338,0.074,6
443,1,1,False,295,0.063,1
444,2,2,False,431,0.069,2
445,8,4,False,216,0.064,8-4
446,1,6,False,500,0.041,1-6
447,8,8,False,166,0.073,8
448,1,1,False,304,0.091,1
449,1,1,False,230,0.061,1
450,1,1,False,88,0.057,1
451,9,9,False,382,0.014,9
452,6,6,False,241,0.078,6
453,6,6,True,11538,0.039,6
454,8,8,False,224,0.07,8
455,2,9,False,193,0.03,2-9
456,1,1,False,380,0.046,1
457,10,10,False,161,0.034,10
458,8,8,False,475,0.026,8
459,1,1,False,133,0.077,1
460,5,5,False,402,0.013,5
461,2,2,False,66,0.075,2
462,6,7,False,177,0.058,6-7
463,6,6,False,309,0.094,6
464,7,8,False,203,0.011,7-8
465,5,8,False,400,0.029,5-8
466,3,3,False,317,0.036,3
467,3,3,False,174,0.068,3
468,3,3,False,153,0.012,3
469,3,3,False,473,0.089,3
470,10,10,False,60,0.054,10
471,3,3,False,23,0.037,3
472,7,7,False,100,0.091,7
473,6,6,False,470,0.047,6
474,10,1,False,74,0.084,10-1
475,1,1,False,128,0.063,1
476,9,9,False,430,0.042,9
477,3,7,False,309,0.014,3-7
478,10,4,False,326,0.03,10-4
479,10,10,False,11,0.015,10
480,1,10,False,230,0.019,1-10
481,3,6,False,377,0.071,3-6
482,8,6,False,317,0.038,8-6
483,8,8,False,470,0.023,8
484,1,6,False,121,0.022,1-6
485,4,7,False,249,0.052,4-7
486,9,9,False,202,0.036,9
487,5,5,False,410,0.077,5
488,10,6,False,324,0.073,10-6
489,2,2,False,265,0.049,2
490,7,7,False,186,0.026,7
491,8,8,False,44,0.021,8
492,10,2,False,341,0.039,10-2
493,9,2,False,329,0.015,9-2
494,3,2,False,330,0.059,3-2
495,8,8,False,114,0.04,8
496,3,8,False,192,0.063,3-8
497,2,2,False,335,0.057,2
498,5,5,False,122,0.092,5
499,2,3,False,108,0.012,2-3
