node_id,primary_group,secondary_group,is_influencer,followers,engagement_rate,group_mix,detected_group
81,3,4,False,250,0.071,3-4,27
82,8,8,False,374,0.035,8,41
83,8,8,False,39,0.088,8,41
84,3,3,False,50,0.05,3,38
85,2,2,False,303,0.041,2,64
86,4,4,False,415,0.054,4,59
87,7,7,False,218,0.026,7,23
88,6,6,False,482,0.01,6,23
89,4,4,False,206,0.017,4,59
90,9,3,False,426,0.06,9-3,38
91,8,7,False,34,0.04,8-7,56
92,1,1,False,132,0.049,1,49
93,1,3,False,464,0.068,1-3,50
94,7,1,False,310,0.021,7-1,58
95,4,4,False,94,0.015,4,59
96,4,4,False,79,0.012,4,23
97,5,4,False,245,0.078,5-4,12
98,10,10,False,128,0.087,10,39
99,10,10,False,210,0.014,10,39
100,10,10,False,78,0.088,10,39
101,8,8,False,348,0.039,8,41
102,5,5,False,80,0.014,5,12
103,5,5,False,154,0.072,5,12
104,6,2,False,18,0.067,6-2,23
105,2,2,False,188,0.067,2,65
106,9,5,False,213,0.098,9-5,12
107,3,3,False,361,0.043,3,38
108,2,2,False,171,0.073,2,64
109,7,7,False,225,0.086,7,56
110,5,5,True,5171,0.037,5,12
111,3,3,False,217,0.011,3,38
112,4,2,False,196,0.012,4-2,64
113,6,6,False,44,0.05,6,23
114,2,2,False,171,0.048,2,68
115,6,6,False,201,0.022,6,12
116,5,4,False,177,0.038,5-4,59
117,10,7,False,384,0.077,10-7,39
118,4,6,False,479,0.052,4-6,23
119,1,8,False,487,0.076,1-8,56
120,9,9,False,232,0.097,9,40
121,5,5,False,119,0.049,5,22
122,7,7,False,109,0.089,7,58
123,10,10,False,296,0.051,10,39
124,9,9,False,249,0.014,9,40
125,3,3,False,365,0.053,3,38
126,8,8,False,145,0.032,8,41
127,1,1,False,105,0.025,1,50
128,10,8,False,107,0.087,10-8,39
129,3,3,False,255,0.029,3,32
130,3,7,False,30,0.027,3-7,25
131,9,9,False,400,0.025,9,40
132,7,7,False,245,0.044,7,58
133,10,10,False,234,0.053,10,39
134,4,4,False,124,0.075,4,39
135,6,6,True,8904,0.072,6,23
136,1,1,False,10,0.016,1,50
137,10,3,False,160,0.022,10-3,25
138,5,5,False,312,0.057,5,12
139,10,8,False,174,0.088,10-8,39
140,6,6,False,74,0.091,6,23
141,1,1,False,233,0.061,1,46
142,10,10,False,123,0.021,10,39
143,1,1,False,155,0.099,1,56
144,4,4,False,398,0.049,4,59
145,3,3,False,249,0.052,3,38
146,4,4,False,381,0.056,4,59
147,1,1,False,162,0.076,1,56
148,1,1,False,116,0.06,1,56
149,1,1,False,170,0.025,1,56
150,9,9,False,157,0.018,9,40
151,1,1,False,162,0.076,1,40
152,3,3,False,355,0.068,3,36
153,7,7,False,269,0.025,7,56
154,8,8,False,484,0.01,8,41
155,7,7,True,5655,0.032,7,58
156,7,9,False,192,0.067,7-9,40
157,7,7,False,494,0.047,7,41
158,2,8,False,314,0.054,2-8,66
159,10,9,False,310,0.073,10-9,40
160,10,10,False,439,0.059,10,39
161,5,5,False,49,0.033,5,12
162,9,9,False,327,0.09,9,56
163,6,5,False,419,0.07,6-5,13
164,3,3,False,233,0.037,3,32
165,3,4,False,141,0.09,3-4,27
166,2,3,False,309,0.073,2-3,25
167,9,9,False,453,0.092,9,40
168,6,6,False,183,0.031,6,40
169,1,2,False,240,0.049,1-2,69
170,3,4,False,281,0.073,3-4,27
171,5,5,False,433,0.09,5,12
172,3,8,False,366,0.054,3-8,36
173,9,9,False,475,0.097,9,40
174,4,4,False,342,0.053,4,59
175,6,6,False,158,0.016,6,39
176,9,2,False,112,0.073,9-2,63
177,5,5,False,166,0.052,5,22
178,10,10,False,148,0.045,10,39
179,6,6,False,329,0.034,6,23
180,7,9,False,11,0.087,7-9,40
181,8,7,False,35,0.086,8-7,39
182,1,1,False,52,0.045,1,50
183,3,7,False,471,0.039,3-7,32
184,8,8,False,152,0.04,8,41
185,9,9,False,394,0.078,9,40
186,8,3,False,230,0.035,8-3,38
187,1,9,False,276,0.081,1-9,46
188,7,7,False,159,0.071,7,23
189,6,7,False,176,0.02,6-7,23
190,3,3,False,143,0.016,3,36
191,9,9,False,161,0.01,9,40
192,4,7,False,228,0.012,4-7,59
193,4,4,False,454,0.014,4,59
194,2,2,False,219,0.027,2,68
195,10,5,False,118,0.056,10-5,13
196,7,1,False,180,0.076,7-1,56
197,9,9,False,25,0.098,9,40
198,5,5,False,352,0.062,5,12
199,10,10,False,431,0.065,10,39
200,10,10,False,430,0.091,10,39
201,8,5,False,88,0.06,8-5,12
202,2,7,False,279,0.011,2-7,65
203,6,6,False,191,0.078,6,23
204,7,7,False,270,0.098,7,41
205,1,1,False,337,0.096,1,45
206,10,1,False,309,0.085,10-1,56
207,9,7,True,16751,0.066,9-7,40
208,5,1,False,56,0.042,5-1,49
209,9,9,False,180,0.057,9,40
210,10,10,True,8132,0.086,10,39
211,3,2,False,235,0.07,3-2,69
212,8,7,False,322,0.043,8-7,41
213,2,2,False,470,0.048,2,66
214,5,5,False,379,0.024,5,12
215,1,1,False,76,0.086,1,56
216,6,6,False,212,0.073,6,40
217,5,7,False,341,0.079,5-7,12
218,3,3,False,387,0.068,3,32
219,9,10,False,94,0.051,9-10,40
220,8,9,False,444,0.098,8-9,40
221,4,4,False,103,0.086,4,59
222,4,4,False,358,0.018,4,59
223,2,2,False,467,0.082,2,64
224,2,2,False,160,0.08,2,66
225,7,7,False,298,0.038,7,41
226,10,10,False,487,0.048,10,39
227,3,8,False,122,0.069,3-8,38
228,2,2,False,306,0.012,2,66
229,3,3,False,357,0.084,3,38
230,1,7,False,149,0.089,1-7,56
231,9,9,False,353,0.09,9,40
232,5,5,False,307,0.039,5,13
233,5,8,False,170,0.038,5-8,12
234,10,10,False,459,0.088,10,39
235,9,9,True,12412,0.077,9,56
236,8,8,False,43,0.039,8,41
237,10,10,False,271,0.099,10,39
238,7,9,False,144,0.06,7-9,40
239,8,8,False,450,0.024,8,41
240,1,1,False,87,0.031,1,50
241,7,7,False,489,0.067,7,25
242,10,6,False,290,0.089,10-6,39
243,9,10,False,286,0.057,9-10,40
244,7,7,False,60,0.056,7,23
245,3,3,True,18558,0.054,3,69
246,7,10,True,6940,0.014,7-10,58
247,10,8,False,311,0.06,10-8,12
248,7,7,False,124,0.035,7,40
249,9,9,False,348,0.037,9,40
250,8,8,False,171,0.014,8,41
251,8,9,False,451,0.057,8-9,41
252,4,4,False,191,0.072,4,23
253,1,1,False,388,0.019,1,56
254,3,3,False,460,0.03,3,25
255,6,1,False,403,0.039,6-1,56
256,1,2,False,326,0.064,1-2,66
257,4,4,False,153,0.034,4,59
258,5,9,False,63,0.097,5-9,12
259,5,8,False,343,0.093,5-8,13
260,2,2,False,341,0.081,2,65
261,1,9,False,68,0.039,1-9,40
262,7,7,False,318,0.017,7,41
263,1,1,False,456,0.051,1,49
264,8,8,False,82,0.031,8,41
265,5,5,False,192,0.048,5,12
266,5,8,False,160,0.012,5-8,13
267,4,4,False,448,0.048,4,59
268,5,5,False,121,0.094,5,12
269,10,4,False,269,0.07,10-4,59
270,2,8,False,371,0.093,2-8,66
271,10,10,False,349,0.05,10,39
272,2,2,False,406,0.077,2,68
273,1,2,False,198,0.093,1-2,66
274,5,5,False,126,0.03,5,12
275,5,6,False,187,0.066,5-6,12
276,5,5,False,418,0.045,5,12
277,8,8,False,416,0.045,8,41
278,8,8,False,382,0.021,8,36
279,10,5,False,481,0.066,10-5,12
280,5,5,False,322,0.02,5,12
281,2,2,False,495,0.025,2,68
282,3,2,False,292,0.016,3-2,38
283,5,5,False,413,0.079,5,12
284,5,5,False,465,0.015,5,12
285,10,9,False,259,0.083,10-9,40
286,5,3,False,378,0.087,5-3,38
287,9,9,False,133,0.097,9,40
288,1,1,False,446,0.067,1,45
289,1,1,False,206,0.074,1,49
290,3,4,False,241,0.051,3-4,27
291,10,10,False,221,0.049,10,39
292,2,6,False,478,0.032,2-6,64
293,3,3,False,78,0.081,3,38
294,3,4,False,311,0.059,3-4,38
295,2,2,False,234,0.097,2,66
296,9,7,False,326,0.077,9-7,40
297,2,2,False,46,0.039,2,63
298,5,7,False,160,0.012,5-7,13
299,3,6,False,165,0.087,3-6,27
300,6,6,False,454,0.083,6,40
301,1,7,False,394,0.022,1-7,56
302,4,10,False,192,0.076,4-10,39
303,7,7,False,192,0.062,7,41
304,3,3,False,234,0.044,3,38
305,5,5,False,33,0.012,5,12
306,9,3,False,181,0.041,9-3,38
307,4,4,False,148,0.08,4,59
308,5,5,False,82,0.026,5,12
309,9,1,False,396,0.032,9-1,40
310,4,6,False,384,0.077,4-6,23
311,2,8,False,434,0.028,2-8,63
312,6,5,False,311,0.051,6-5,13
313,9,9,False,119,0.016,9,40
314,1,10,False,134,0.05,1-10,49
315,7,7,False,36,0.073,7,58
316,6,6,False,380,0.073,6,23
317,8,8,False,115,0.062,8,41
318,6,2,False,231,0.053,6-2,64
319,7,2,False,17,0.054,7-2,66
320,9,8,False,324,0.07,9-8,40
321,9,5,False,399,0.051,9-5,12
322,1,1,False,438,0.01,1,49
323,7,7,False,135,0.093,7,58
324,2,5,False,390,0.028,2-5,12
325,7,3,False,104,0.096,7-3,38
326,7,7,False,363,0.095,7,56
327,1,1,False,80,0.025,1,45
328,2,3,True,11698,0.053,2-3,68
329,2,5,False,311,0.061,2-5,12
330,1,7,False,137,0.029,1-7,56
331,9,3,False,152,0.013,9-3,38
332,6,10,False,350,0.026,6-10,23
333,6,1,False,349,0.077,6-1,56
334,1,1,False,116,0.033,1,46
335,5,10,False,126,0.068,5-10,39
336,6,7,False,69,0.082,6-7,23
337,3,10,False,436,0.087,3-10,38
338,5,4,False,266,0.046,5-4,12
339,5,5,False,12,0.026,5,12
340,10,10,False,147,0.026,10,39
341,1,1,False,192,0.032,1,56
342,8,8,False,473,0.088,8,41
343,4,10,False,330,0.042,4-10,39
344,10,10,False,217,0.085,10,39
345,2,3,False,216,0.043,2-3,38
346,6,6,False,259,0.079,6,23
347,7,7,False,136,0.089,7,39
348,9,7,False,63,0.034,9-7,40
349,6,7,False,367,0.043,6-7,23
350,5,5,False,495,0.034,5,13
351,7,7,False,129,0.04,7,40
352,9,9,False,484,0.047,9,40
353,10,10,False,137,0.024,10,39
354,4,4,False,208,0.054,4,59
355,10,2,False,51,0.024,10-2,69
356,8,8,False,224,0.096,8,56
357,9,9,False,118,0.095,9,40
358,5,5,False,393,0.049,5,22
359,10,2,False,285,0.023,10-2,68
360,10,10,False,325,0.065,10,39
361,9,9,False,59,0.042,9,40
362,4,4,False,61,0.045,4,59
363,9,9,False,55,0.013,9,40
364,1,1,False,76,0.044,1,56
365,8,8,False,405,0.01,8,12
366,2,10,False,256,0.096,2-10,66
367,1,1,False,384,0.035,1,45
368,4,2,False,213,0.081,4-2,64
369,10,10,False,236,0.046,10,39
370,6,6,False,393,0.062,6,23
371,3,5,False,217,0.028,3-5,12
372,4,4,False,393,0.094,4,59
373,10,10,False,120,0.046,10,39
374,10,2,False,66,0.026,10-2,66
375,7,7,False,159,0.061,7,41
376,2,2,False,354,0.012,2,65
377,9,6,False,66,0.013,9-6,40
378,7,6,False,302,0.012,7-6,23
379,7,7,False,318,0.034,7,56
380,10,2,False,128,0.034,10-2,65
381,5,7,False,346,0.082,5-7,12
382,5,5,False,33,0.084,5,12
383,9,9,False,382,0.016,9,40
384,2,2,False,120,0.013,2,66
385,5,5,False,215,0.011,5,12
386,5,5,False,349,0.069,5,12
387,1,5,False,482,0.025,1-5,45
388,1,9,False,223,0.087,1-9,40
389,2,2,False,26,0.077,2,63
390,2,2,False,136,0.036,2,64
391,2,2,False,142,0.055,2,66
392,6,5,False,40,0.029,6-5,13
393,4,1,False,299,0.099,4-1,56
394,2,2,False,312,0.019,2,63
395,9,2,False,256,0.019,9-2,66
396,2,2,False,458,0.022,2,66
397,2,2,False,443,0.084,2,68
398,3,8,False,12,0.025,3-8,32
399,9,9,False,158,0.018,9,40
400,3,3,False,333,0.037,3,38
401,3,3,False,48,0.08,3,38
402,10,7,False,271,0.043,10-7,39
403,7,7,False,46,0.031,7,23
404,2,8,False,66,0.069,2-8,63
405,7,10,False,96,0.032,7-10,39
406,3,5,False,48,0.074,3-5,12
407,2,2,False,36,0.047,2,66
408,7,7,False,44,0.047,7,41
409,5,5,False,175,0.026,5,12
410,8,8,False,11,0.023,8,41
411,6,2,False,248,0.063,6-2,69
412,10,10,False,279,0.092,10,39
413,6,6,False,269,0.061,6,23
414,10,1,True,6736,0.063,10-1,45
415,6,6,False,349,0.093,6,40
416,4,9,False,84,0.087,4-9,59
417,3,3,False,243,0.024,3,38
418,7,6,False,23,0.033,7-6,23
419,1,1,False,52,0.036,1,56
420,5,4,True,18408,0.044,5-4,59
421,7,7,False,413,0.073,7,41
422,8,8,False,12,0.01,8,41
423,7,7,False,354,0.034,7,56
424,2,2,False,13,0.052,2,69
425,3,2,False,455,0.081,3-2,25
426,3,3,False,102,0.026,3,25
427,3,9,False,177,0.088,3-9,40
428,9,10,False,162,0.013,9-10,39
429,5,9,False,319,0.082,5-9,12
430,4,2,False,489,0.032,4-2,69
431,1,1,False,170,0.027,1,46
432,8,8,False,339,0.058,8,41
433,3,3,True,12154,0.036,3,38
434,6,6,False,30,0.064,6,23
435,8,8,True,13854,0.012,8,41
436,2,5,False,157,0.092,2-5,12
437,6,2,False,456,0.078,6-2,69
438,9,9,False,345,0.034,9,40
439,8,8,False,157,0.076,8,41
440,3,3,False,338,0.056,3,38
441,9,9,False,207,0.03,9,40
442,6,6,False,338,0.074,6,23
443,1,1,False,295,0.063,1,50
444,2,2,False,431,0.069,2,64
445,8,4,False,216,0.064,8-4,59
446,1,6,False,500,0.041,1-6,50
447,8,8,False,166,0.073,8,41
448,1,1,False,304,0.091,1,46
449,1,1,False,230,0.061,1,45
450,1,1,False,88,0.057,1,50
451,9,9,False,382,0.014,9,40
452,6,6,False,241,0.078,6,23
453,6,6,True,11538,0.039,6,23
454,8,8,False,224,0.07,8,41
455,2,9,False,193,0.03,2-9,66
456,1,1,False,380,0.046,1,56
457,10,10,False,161,0.034,10,39
458,8,8,False,475,0.026,8,41
459,1,1,False,133,0.077,1,50
460,5,5,False,402,0.013,5,13
461,2,2,False,66,0.075,2,64
462,6,7,False,177,0.058,6-7,23
463,6,6,False,309,0.094,6,23
464,7,8,False,203,0.011,7-8,41
465,5,8,False,400,0.029,5-8,12
466,3,3,False,317,0.036,3,38
467,3,3,False,174,0.068,3,32
468,3,3,False,153,0.012,3,32
469,3,3,False,473,0.089,3,27
470,10,10,False,60,0.054,10,39
471,3,3,False,23,0.037,3,38
472,7,7,False,100,0.091,7,41
473,6,6,False,470,0.047,6,23
474,10,1,False,74,0.084,10-1,56
475,1,1,False,128,0.063,1,56
476,9,9,False,430,0.042,9,40
477,3,7,False,309,0.014,3-7,25
478,10,4,False,326,0.03,10-4,39
479,10,10,False,11,0.015,10,39
480,1,10,False,230,0.019,1-10,56
481,3,6,False,377,0.071,3-6,38
482,8,6,False,317,0.038,8-6,23
483,8,8,False,470,0.023,8,41
484,1,6,False,121,0.022,1-6,50
485,4,7,False,249,0.052,4-7,59
486,9,9,False,202,0.036,9,56
487,5,5,False,410,0.077,5,12
488,10,6,False,324,0.073,10-6,39
489,2,2,False,265,0.049,2,66
490,7,7,False,186,0.026,7,41
491,8,8,False,44,0.021,8,41
492,10,2,False,341,0.039,10-2,66
493,9,2,False,329,0.015,9-2,66
494,3,2,False,330,0.059,3-2,66
495,8,8,False,114,0.04,8,41
496,3,8,False,192,0.063,3-8,32
497,2,2,False,335,0.057,2,66
498,5,5,False,122,0.092,5,22
499,2,3,False,108,0.012,2-3,68
