node_id,primary_group,secondary_group,is_influencer,followers,engagement_rate,group_mix,detected_group
366,10,1,False,354,0.02,10-1,30.0
367,7,7,False,381,0.088,7,32.0
368,1,1,False,345,0.08,1,15.0
369,10,10,False,308,0.053,10,30.0
370,9,9,False,440,0.044,9,34.0
371,4,2,False,235,0.038,4-2,31.0
372,3,3,False,266,0.08,3,32.0
373,8,8,False,41,0.074,8,20.0
374,9,6,False,254,0.057,9-6,0.0
375,6,6,False,282,0.041,6,0.0
376,6,6,False,358,0.068,6,0.0
377,5,5,False,136,0.035,5,15.0
378,5,5,False,370,0.029,5,0.0
379,8,6,False,488,0.082,8-6,23.0
380,5,10,False,204,0.091,5-10,15.0
381,7,7,False,421,0.023,7,32.0
382,1,2,False,236,0.069,1-2,15.0
383,8,9,False,297,0.073,8-9,20.0
384,3,10,False,35,0.07,3-10,30.0
385,9,4,False,221,0.04,9-4,29.0
386,8,3,True,14016,0.098,8-3,28.0
387,3,3,False,459,0.053,3,33.0
388,4,4,False,156,0.068,4,29.0
389,2,2,False,388,0.075,2,31.0
390,1,1,False,461,0.085,1,15.0
391,1,1,False,263,0.027,1,4.0
392,5,5,True,14305,0.064,5,34.0
393,6,9,False,465,0.094,6-9,34.0
394,9,9,False,67,0.04,9,34.0
395,8,8,False,17,0.076,8,23.0
396,5,5,False,99,0.065,5,15.0
397,7,7,False,54,0.046,7,32.0
398,2,3,False,489,0.032,2-3,33.0
399,5,8,False,498,0.04,5-8,16.0
400,10,10,True,15709,0.042,10,30.0
401,4,2,False,91,0.046,4-2,31.0
402,9,9,False,404,0.038,9,30.0
403,2,2,False,198,0.065,2,31.0
404,4,4,False,242,0.077,4,29.0
405,10,9,False,397,0.058,10-9,30.0
406,4,4,False,315,0.089,4,29.0
407,2,2,False,195,0.017,2,31.0
408,10,9,False,113,0.062,10-9,30.0
409,3,9,False,358,0.028,3-9,33.0
410,10,10,False,238,0.083,10,30.0
411,8,7,False,39,0.06,8-7,28.0
412,5,5,False,428,0.01,5,15.0
413,4,4,True,10644,0.073,4,28.0
414,9,9,False,45,0.099,9,34.0
415,8,7,False,79,0.079,8-7,32.0
416,7,7,False,479,0.092,7,32.0
417,7,9,False,450,0.041,7-9,32.0
418,3,3,False,75,0.076,3,28.0
419,4,4,False,162,0.052,4,29.0
420,9,9,False,127,0.032,9,34.0
421,6,4,False,381,0.079,6-4,0.0
422,1,1,False,402,0.094,1,15.0
423,1,2,False,27,0.05,1-2,15.0
424,1,1,False,129,0.059,1,15.0
425,1,5,False,479,0.076,1-5,15.0
426,6,6,False,429,0.039,6,0.0
427,5,5,False,276,0.03,5,13.0
428,5,9,False,460,0.076,5-9,32.0
429,3,3,False,263,0.014,3,33.0
430,6,6,False,412,0.057,6,0.0
431,7,7,False,104,0.078,7,32.0
432,8,4,False,372,0.023,8-4,28.0
433,8,8,False,223,0.06,8,16.0
434,3,5,False,341,0.017,3-5,29.0
435,8,8,False,380,0.085,8,28.0
436,1,10,False,457,0.017,1-10,15.0
437,10,10,False,255,0.029,10,30.0
438,6,1,False,107,0.097,6-1,7.0
439,2,2,False,478,0.032,2,31.0
440,10,10,False,132,0.06,10,30.0
441,5,9,False,167,0.034,5-9,15.0
442,9,9,False,421,0.098,9,34.0
443,8,8,False,114,0.043,8,28.0
444,7,4,False,18,0.033,7-4,32.0
445,10,10,False,88,0.028,10,30.0
446,4,4,False,345,0.095,4,29.0
447,6,8,False,338,0.077,6-8,28.0
448,8,6,False,378,0.059,8-6,28.0
449,3,3,False,338,0.096,3,33.0
450,9,2,False,352,0.014,9-2,31.0
451,1,1,False,128,0.016,1,15.0
452,3,9,False,40,0.066,3-9,32.0
453,10,10,False,18,0.011,10,30.0
454,9,9,True,16832,0.035,9,34.0
455,5,7,False,475,0.026,5-7,32.0
456,2,2,False,327,0.057,2,31.0
457,6,7,False,217,0.051,6-7,0.0
458,4,4,False,360,0.085,4,29.0
459,2,2,False,398,0.013,2,31.0
460,7,9,False,336,0.011,7-9,32.0
461,3,7,False,179,0.061,3-7,32.0
462,2,2,False,127,0.029,2,31.0
