node_id,primary_group,secondary_group,is_influencer,followers,engagement_rate,group_mix,detected_group
111,7,5,False,403,0.041,7-5,48
112,1,5,False,116,0.034,1-5,42
113,3,7,False,181,0.069,3-7,28
114,3,3,False,50,0.011,3,28
115,2,2,False,111,0.022,2,85
116,9,9,False,138,0.031,9,15
117,8,5,False,144,0.065,8-5,44
118,9,9,False,243,0.025,9,19
119,4,4,False,251,0.048,4,51
120,7,7,False,210,0.077,7,102
121,10,10,False,449,0.037,10,27
122,4,4,False,129,0.076,4,55
123,3,3,False,440,0.078,3,28
124,5,2,False,184,0.077,5-2,86
125,9,5,False,65,0.061,9-5,15
126,7,2,False,436,0.051,7-2,86
127,7,7,False,413,0.096,7,102
128,10,2,False,440,0.013,10-2,27
129,7,7,True,13439,0.057,7,102
130,7,10,False,121,0.068,7-10,27
131,10,10,False,79,0.057,10,27
132,9,9,False,116,0.028,9,15
133,6,6,False,250,0.087,6,109
134,6,6,False,209,0.046,6,110
135,7,9,False,146,0.067,7-9,12
136,1,1,False,291,0.097,1,59
137,6,6,False,197,0.026,6,110
138,2,8,False,340,0.089,2-8,86
139,10,4,False,478,0.034,10-4,55
140,9,9,False,252,0.014,9,15
141,9,9,True,11597,0.023,9,15
142,7,5,False,312,0.096,7-5,48
143,5,5,False,300,0.087,5,44
144,2,2,False,272,0.079,2,85
145,5,6,False,436,0.027,5-6,39
146,9,9,False,174,0.011,9,15
147,5,5,False,379,0.093,5,44
148,9,9,False,306,0.015,9,6
149,9,9,False,228,0.075,9,19
150,1,1,False,473,0.067,1,68
151,2,2,False,337,0.067,2,86
152,8,2,False,362,0.086,8-2,73
153,1,1,False,420,0.035,1,70
154,2,2,False,243,0.037,2,86
155,9,9,False,184,0.02,9,15
156,4,4,False,129,0.069,4,52
157,6,8,False,146,0.071,6-8,110
158,9,4,False,424,0.064,9-4,19
159,9,6,False,38,0.011,9-6,110
160,6,6,False,134,0.089,6,110
161,5,5,True,8889,0.021,5,44
162,8,8,False,191,0.066,8,102
163,6,7,False,272,0.011,6-7,110
164,1,4,False,234,0.097,1-4,52
165,4,4,False,428,0.049,4,55
166,4,4,False,20,0.079,4,55
167,4,4,False,36,0.087,4,55
168,5,4,False,50,0.044,5-4,44
169,6,6,False,94,0.064,6,110
170,4,4,False,116,0.028,4,51
171,3,3,False,154,0.097,3,28
172,8,8,False,473,0.046,8,102
173,6,6,False,165,0.049,6,110
174,6,1,False,472,0.099,6-1,70
175,4,8,False,307,0.055,4-8,55
176,6,9,False,458,0.051,6-9,15
177,6,6,False,34,0.026,6,110
178,10,10,False,191,0.04,10,27
179,8,7,False,202,0.022,8-7,102
180,5,7,False,455,0.051,5-7,48
181,4,2,False,85,0.089,4-2,55
182,3,3,False,38,0.089,3,28
183,3,3,False,374,0.048,3,28
184,9,5,False,420,0.082,9-5,15
185,2,8,False,133,0.016,2-8,86
186,4,1,False,451,0.052,4-1,70
187,7,8,False,405,0.035,7-8,102
188,6,8,False,277,0.048,6-8,102
189,10,10,False,112,0.077,10,25
190,9,8,False,405,0.085,9-8,15
191,10,9,False,466,0.072,10-9,27
192,4,4,False,177,0.023,4,57
193,10,10,False,97,0.092,10,27
194,10,10,False,482,0.03,10,25
195,7,1,False,22,0.091,7-1,68
196,1,8,False,452,0.083,1-8,70
197,5,5,False,223,0.099,5,43
198,1,10,False,160,0.073,1-10,70
199,4,7,False,463,0.018,4-7,57
200,6,6,False,171,0.026,6,110
201,8,7,False,192,0.063,8-7,102
202,1,1,False,70,0.047,1,68
203,2,5,False,267,0.096,2-5,43
204,6,6,False,497,0.091,6,110
205,5,5,False,307,0.079,5,44
206,1,1,False,130,0.072,1,67
207,3,3,False,290,0.068,3,28
208,9,9,False,339,0.068,9,15
209,5,5,False,68,0.04,5,42
210,5,5,True,10545,0.066,5,44
211,9,9,False,429,0.097,9,8
212,3,3,False,349,0.051,3,28
213,4,4,False,500,0.011,4,55
214,7,7,False,87,0.053,7,102
215,3,3,False,447,0.038,3,28
216,4,3,False,470,0.041,4-3,57
217,9,1,False,310,0.08,9-1,59
218,3,3,False,473,0.087,3,28
219,5,6,False,426,0.023,5-6,44
220,8,2,False,154,0.078,8-2,88
221,4,2,False,166,0.082,4-2,52
222,9,9,False,402,0.068,9,15
223,3,9,False,28,0.038,3-9,12
224,8,8,False,81,0.095,8,102
225,7,7,False,97,0.05,7,102
226,2,10,False,304,0.057,2-10,86
227,5,5,False,364,0.034,5,47
228,8,8,False,16,0.037,8,102
229,2,2,True,9019,0.085,2,86
230,5,3,False,201,0.081,5-3,44
231,3,3,False,171,0.048,3,28
232,8,8,False,129,0.021,8,102
233,2,5,False,298,0.012,2-5,47
234,9,9,False,190,0.076,9,15
235,8,8,False,39,0.071,8,102
236,7,5,False,461,0.011,7-5,48
237,5,5,False,310,0.071,5,44
238,2,1,True,7864,0.075,2-1,70
239,10,6,False,481,0.07,10-6,110
240,8,8,False,154,0.083,8,44
241,8,1,False,32,0.098,8-1,69
242,9,9,False,495,0.013,9,6
243,2,2,False,282,0.048,2,86
244,8,8,False,431,0.031,8,102
245,2,2,False,324,0.039,2,85
246,10,3,False,369,0.088,10-3,28
247,5,10,False,473,0.029,5-10,44
248,5,5,False,304,0.093,5,44
249,2,2,False,180,0.022,2,88
250,5,7,False,369,0.097,5-7,44
251,10,4,False,43,0.044,10-4,27
252,3,3,False,101,0.038,3,28
253,4,4,False,40,0.053,4,53
254,5,5,False,134,0.044,5,44
255,3,9,True,10342,0.01,3-9,20
256,6,6,False,206,0.015,6,110
257,7,4,True,15963,0.013,7-4,54
258,1,2,False,460,0.07,1-2,70
259,7,6,True,13197,0.084,7-6,102
260,5,5,True,6248,0.053,5,39
261,7,2,False,456,0.013,7-2,75
262,7,5,False,168,0.011,7-5,44
263,10,6,False,417,0.085,10-6,25
264,5,5,False,355,0.094,5,42
265,1,1,False,177,0.034,1,72
266,10,10,False,177,0.036,10,27
267,7,7,False,453,0.057,7,102
268,6,9,False,180,0.042,6-9,15
269,8,4,False,85,0.099,8-4,53
270,8,8,False,142,0.025,8,102
271,4,10,False,49,0.064,4-10,55
272,9,9,False,300,0.06,9,19
273,8,7,False,101,0.082,8-7,102
274,7,7,False,252,0.042,7,102
275,7,5,False,131,0.032,7-5,48
276,5,3,False,270,0.086,5-3,44
277,5,5,False,430,0.054,5,44
278,6,6,False,275,0.042,6,110
279,5,10,False,36,0.035,5-10,38
280,1,8,False,59,0.055,1-8,69
281,8,5,False,180,0.024,8-5,42
282,1,1,False,162,0.042,1,70
283,1,1,False,418,0.047,1,59
284,1,7,False,282,0.029,1-7,70
285,5,5,False,140,0.041,5,44
286,7,7,False,101,0.089,7,102
287,6,5,False,300,0.09,6-5,110
288,2,2,False,196,0.06,2,88
289,9,3,False,270,0.019,9-3,8
290,1,1,False,383,0.046,1,68
291,1,1,False,199,0.025,1,68
292,6,2,False,349,0.013,6-2,110
293,1,6,False,260,0.022,1-6,70
294,8,1,False,146,0.043,8-1,70
295,1,1,False,142,0.04,1,70
296,3,3,False,169,0.049,3,28
297,6,10,False,353,0.048,6-10,27
298,4,4,False,315,0.09,4,55
299,2,1,False,387,0.026,2-1,70
300,1,1,False,366,0.076,1,68
301,9,9,False,433,0.088,9,6
302,7,1,True,7233,0.081,7-1,70
303,3,3,False,418,0.068,3,28
304,5,5,False,102,0.037,5,44
305,10,10,False,365,0.048,10,27
306,5,7,False,146,0.029,5-7,39
307,9,4,False,421,0.04,9-4,19
308,8,8,False,281,0.047,8,102
309,8,8,False,194,0.057,8,102
310,8,4,False,321,0.089,8-4,57
311,5,8,False,198,0.07,5-8,44
312,1,1,False,167,0.022,1,70
313,6,10,False,248,0.085,6-10,110
314,6,3,False,35,0.095,6-3,28
315,1,4,False,84,0.034,1-4,52
316,2,2,False,154,0.098,2,73
317,4,4,False,127,0.062,4,55
318,7,7,False,384,0.096,7,102
319,3,7,False,410,0.096,3-7,28
320,2,5,True,5835,0.062,2-5,44
321,8,8,False,224,0.042,8,102
322,2,3,False,263,0.045,2-3,86
323,10,9,False,51,0.082,10-9,27
324,8,8,False,295,0.069,8,102
325,10,4,False,292,0.098,10-4,54
326,2,2,False,290,0.056,2,86
327,5,8,False,467,0.082,5-8,42
328,10,10,False,476,0.047,10,25
329,5,10,False,206,0.088,5-10,27
330,9,9,False,139,0.011,9,15
331,3,2,True,8895,0.071,3-2,86
332,5,2,False,79,0.075,5-2,86
333,2,8,False,284,0.091,2-8,86
334,3,3,True,15542,0.049,3,28
335,3,3,False,351,0.029,3,28
336,5,5,False,51,0.012,5,48
337,4,4,False,155,0.057,4,49
338,4,4,True,12410,0.051,4,49
339,3,3,False,277,0.024,3,28
340,10,9,False,50,0.047,10-9,15
341,10,3,False,59,0.053,10-3,27
342,1,8,False,486,0.015,1-8,69
343,8,8,False,66,0.048,8,105
344,7,7,False,126,0.066,7,102
345,9,6,False,62,0.098,9-6,6
346,10,8,True,5238,0.056,10-8,27
347,7,7,False,318,0.086,7,102
348,4,4,False,282,0.042,4,52
349,1,1,False,361,0.02,1,70
350,6,6,False,105,0.057,6,110
351,5,4,False,146,0.069,5-4,48
352,6,10,False,225,0.065,6-10,110
353,9,9,False,172,0.066,9,15
354,4,4,False,232,0.019,4,53
355,3,8,False,493,0.094,3-8,102
356,9,9,False,28,0.015,9,15
357,9,9,True,11781,0.073,9,19
358,2,2,False,190,0.043,2,86
359,6,6,False,496,0.085,6,110
360,1,1,False,172,0.031,1,70
361,4,4,False,327,0.013,4,51
362,3,3,False,390,0.072,3,28
363,4,4,False,117,0.1,4,55
364,5,5,False,291,0.04,5,39
365,2,6,False,174,0.094,2-6,88
366,3,8,False,252,0.021,3-8,28
367,8,8,False,321,0.033,8,55
368,6,6,False,101,0.055,6,110
369,1,3,False,287,0.092,1-3,70
370,9,9,False,256,0.054,9,15
371,5,10,False,239,0.065,5-10,38
372,9,9,False,189,0.014,9,19
373,4,4,False,406,0.066,4,55
374,6,6,False,370,0.078,6,110
375,7,2,False,387,0.021,7-2,86
376,5,5,False,453,0.048,5,39
377,9,9,False,424,0.094,9,15
378,8,8,False,322,0.011,8,102
379,8,4,False,265,0.049,8-4,57
380,10,10,False,396,0.032,10,27
381,7,7,False,175,0.012,7,102
382,8,8,False,446,0.048,8,102
383,1,1,False,126,0.042,1,70
384,4,10,False,130,0.021,4-10,27
385,1,1,False,466,0.096,1,70
386,7,7,False,320,0.068,7,102
387,6,6,False,467,0.038,6,115
388,5,5,False,61,0.029,5,42
389,7,1,False,376,0.034,7-1,59
390,4,6,False,324,0.01,4-6,115
391,6,10,False,335,0.096,6-10,110
392,7,5,False,332,0.011,7-5,48
393,4,4,False,453,0.069,4,51
394,2,7,False,257,0.074,2-7,75
395,8,4,False,10,0.054,8-4,53
396,1,1,False,459,0.029,1,70
397,2,2,False,425,0.082,2,85
398,7,7,False,125,0.039,7,102
399,3,3,False,471,0.029,3,28
400,8,4,False,431,0.09,8-4,57
401,5,5,False,428,0.068,5,47
402,4,4,False,338,0.031,4,55
403,10,10,False,451,0.019,10,27
404,3,7,False,332,0.019,3-7,28
405,4,4,False,476,0.07,4,52
406,9,4,False,172,0.057,9-4,53
407,9,9,True,11093,0.042,9,15
408,7,7,False,474,0.073,7,102
409,6,5,False,358,0.091,6-5,44
410,7,7,False,151,0.022,7,102
411,3,1,False,310,0.023,3-1,28
412,8,8,False,487,0.031,8,102
413,3,3,False,415,0.019,3,28
414,10,9,False,217,0.091,10-9,27
415,3,3,False,188,0.073,3,28
416,3,3,False,426,0.056,3,28
417,9,1,False,245,0.096,9-1,69
418,3,3,False,117,0.013,3,28
419,10,10,False,438,0.058,10,27
420,9,9,False,337,0.016,9,15
421,5,2,False,46,0.084,5-2,44
422,4,4,False,437,0.081,4,55
423,2,6,False,352,0.042,2-6,73
424,3,3,False,199,0.052,3,28
425,3,3,False,369,0.065,3,28
426,3,5,True,7056,0.015,3-5,44
427,8,8,False,452,0.024,8,102
428,9,9,False,64,0.039,9,15
429,3,3,False,496,0.092,3,28
430,5,5,False,124,0.044,5,39
431,6,5,False,452,0.084,6-5,48
432,1,1,False,426,0.082,1,70
433,10,3,False,160,0.059,10-3,27
434,10,5,True,7991,0.043,10-5,27
435,4,4,False,237,0.085,4,57
436,5,5,False,425,0.014,5,44
437,3,5,False,180,0.077,3-5,39
438,1,2,False,108,0.092,1-2,69
439,5,4,False,331,0.076,5-4,57
440,1,6,False,426,0.097,1-6,70
441,5,5,False,183,0.019,5,44
442,2,8,False,452,0.027,2-8,102
443,6,6,False,378,0.013,6,110
444,4,4,False,477,0.016,4,53
445,5,5,False,482,0.067,5,42
446,1,2,False,188,0.041,1-2,68
447,9,9,False,286,0.084,9,15
448,1,1,False,183,0.033,1,72
449,9,9,True,19451,0.016,9,20
450,9,7,False,214,0.046,9-7,102
451,9,9,False,224,0.054,9,15
452,2,6,False,147,0.016,2-6,86
453,7,8,False,175,0.083,7-8,102
454,8,8,False,203,0.018,8,105
455,4,10,False,139,0.048,4-10,22
456,4,4,True,16752,0.047,4,55
457,5,5,False,11,0.053,5,42
458,4,4,False,188,0.045,4,55
459,3,7,False,313,0.087,3-7,28
460,6,6,False,430,0.065,6,110
461,8,7,False,369,0.021,8-7,105
462,8,8,False,355,0.091,8,102
463,8,8,False,352,0.048,8,102
464,6,9,False,401,0.026,6-9,12
465,4,2,False,393,0.084,4-2,52
466,5,5,False,400,0.012,5,39
467,10,10,False,453,0.099,10,27
468,6,1,False,125,0.046,6-1,67
469,4,10,False,137,0.036,4-10,51
470,5,10,False,253,0.039,5-10,27
471,2,2,True,9437,0.014,2,86
472,3,3,False,230,0.04,3,28
473,7,7,False,136,0.011,7,75
474,6,5,False,16,0.084,6-5,39
475,1,2,False,75,0.046,1-2,70
476,8,8,False,44,0.066,8,102
477,5,5,False,60,0.016,5,44
478,3,1,False,293,0.016,3-1,28
479,6,7,False,296,0.04,6-7,109
480,9,2,False,436,0.063,9-2,85
481,6,7,False,247,0.077,6-7,110
482,9,9,False,47,0.019,9,6
483,7,7,False,304,0.039,7,102
484,8,8,False,137,0.019,8,102
485,6,6,False,489,0.081,6,109
486,7,7,False,394,0.042,7,102
487,4,2,False,488,0.085,4-2,52
488,8,1,False,333,0.081,8-1,69
489,5,3,False,351,0.086,5-3,48
490,10,10,False,360,0.031,10,27
491,2,2,False,16,0.017,2,73
492,10,1,True,13892,0.078,10-1,27
493,3,9,False,210,0.028,3-9,28
494,2,7,True,9041,0.1,2-7,75
495,1,1,False,228,0.031,1,71
496,6,6,False,72,0.036,6,110
497,10,6,False,21,0.087,10-6,27
498,9,7,False,116,0.031,9-7,6
499,2,2,True,8513,0.075,2,85
500,10,10,False,387,0.013,10,27
501,6,9,False,175,0.058,6-9,15
502,4,4,False,188,0.045,4,49
503,2,2,False,63,0.078,2,85
504,4,4,False,191,0.089,4,55
505,2,2,False,417,0.077,2,85
506,10,10,False,444,0.074,10,27
507,10,8,False,24,0.083,10-8,27
508,1,1,False,82,0.053,1,70
509,7,5,False,300,0.028,7-5,44
510,4,4,False,368,0.016,4,57
511,6,3,False,21,0.03,6-3,110
512,9,9,False,430,0.05,9,15
513,5,5,False,348,0.027,5,39
514,3,3,False,25,0.088,3,28
515,7,7,False,205,0.082,7,102
516,9,7,False,477,0.033,9-7,15
517,4,4,False,276,0.079,4,57
518,6,5,False,127,0.065,6-5,43
519,2,2,False,408,0.056,2,86
520,2,3,False,375,0.077,2-3,86
521,2,2,False,29,0.075,2,86
522,5,4,False,480,0.049,5-4,39
523,9,9,False,309,0.051,9,15
524,4,4,False,442,0.051,4,52
525,9,9,False,94,0.099,9,15
526,2,10,False,481,0.076,2-10,27
527,2,2,False,410,0.08,2,86
528,1,9,False,166,0.098,1-9,69
529,1,1,False,170,0.048,1,70
530,8,8,True,16211,0.077,8,102
531,9,5,False,427,0.053,9-5,15
532,6,8,False,87,0.046,6-8,110
533,6,5,False,240,0.047,6-5,39
534,9,9,False,366,0.015,9,8
535,8,5,False,263,0.066,8-5,44
536,8,8,False,178,0.098,8,102
537,4,4,False,35,0.048,4,49
538,5,9,False,218,0.053,5-9,39
539,1,1,False,78,0.058,1,72
540,3,3,False,226,0.057,3,28
541,9,9,False,298,0.071,9,12
542,2,5,False,231,0.08,2-5,39
543,6,6,False,423,0.072,6,110
544,10,10,False,357,0.017,10,27
545,10,10,False,102,0.093,10,27
546,9,4,False,107,0.094,9-4,8
547,6,6,False,93,0.072,6,110
548,3,1,False,200,0.073,3-1,71
549,7,7,False,95,0.091,7,102
550,7,1,False,310,0.097,7-1,67
551,4,8,False,145,0.023,4-8,53
552,9,9,False,216,0.054,9,19
553,8,1,False,313,0.063,8-1,69
554,8,8,False,172,0.032,8,105
555,9,9,False,129,0.022,9,15
556,7,4,False,74,0.07,7-4,102
557,2,2,False,317,0.057,2,86
558,1,8,False,22,0.058,1-8,70
559,7,3,False,144,0.084,7-3,28
560,10,4,False,32,0.014,10-4,27
561,6,6,False,211,0.074,6,110
562,10,10,False,21,0.062,10,27
563,1,1,False,243,0.035,1,70
564,5,5,True,11718,0.058,5,39
565,10,10,False,220,0.094,10,27
566,9,9,False,299,0.046,9,15
567,5,5,False,95,0.062,5,42
568,7,7,False,95,0.057,7,102
569,2,2,False,117,0.035,2,86
570,8,4,False,364,0.086,8-4,55
571,1,2,False,172,0.096,1-2,70
572,9,7,False,121,0.019,9-7,12
573,2,5,False,115,0.043,2-5,47
574,5,5,False,120,0.057,5,38
575,7,7,False,429,0.075,7,102
576,8,8,False,329,0.023,8,105
577,10,10,False,204,0.066,10,27
578,3,1,False,195,0.021,3-1,71
579,1,1,False,90,0.061,1,71
580,4,4,False,225,0.1,4,55
581,9,10,False,499,0.085,9-10,27
582,4,4,False,360,0.013,4,54
583,10,10,False,246,0.077,10,86
584,10,10,False,417,0.062,10,25
585,3,9,False,225,0.093,3-9,15
586,5,5,False,262,0.045,5,44
587,8,8,False,421,0.037,8,102
588,2,2,False,111,0.075,2,86
589,3,3,False,335,0.093,3,28
590,3,9,True,14095,0.087,3-9,15
591,2,2,False,388,0.072,2,86
592,6,6,False,254,0.052,6,110
593,2,10,False,192,0.099,2-10,86
594,1,1,False,412,0.033,1,68
595,6,4,False,394,0.057,6-4,110
596,1,1,False,468,0.086,1,72
597,7,6,False,108,0.073,7-6,110
598,3,3,False,281,0.021,3,28
599,6,6,False,157,0.013,6,110
600,2,2,False,466,0.058,2,85
601,7,7,False,257,0.047,7,102
602,7,7,False,367,0.058,7,102
603,10,7,False,339,0.091,10-7,102
604,5,9,False,138,0.066,5-9,8
605,4,9,False,133,0.03,4-9,8
606,10,10,False,281,0.095,10,27
607,7,7,False,79,0.063,7,102
608,2,3,False,317,0.072,2-3,86
609,8,8,False,326,0.094,8,102
610,3,3,False,449,0.093,3,28
611,4,4,False,165,0.099,4,55
612,3,3,True,15594,0.091,3,28
613,4,4,False,247,0.079,4,52
614,1,1,True,19085,0.066,1,72
615,3,4,False,434,0.087,3-4,51
616,1,3,False,276,0.018,1-3,28
617,1,1,False,349,0.035,1,70
618,5,5,False,38,0.085,5,44
619,8,8,False,77,0.029,8,102
620,10,10,False,371,0.033,10,27
621,10,4,True,15480,0.045,10-4,49
622,8,7,False,384,0.08,8-7,102
623,6,6,False,102,0.073,6,109
624,6,6,False,211,0.026,6,110
625,10,10,False,17,0.018,10,27
626,4,4,False,121,0.01,4,53
627,7,9,False,293,0.083,7-9,15
628,7,7,False,446,0.063,7,102
629,3,3,False,447,0.092,3,28
630,6,6,False,250,0.039,6,110
631,3,8,False,199,0.095,3-8,28
632,4,4,False,207,0.042,4,57
633,10,10,False,193,0.029,10,27
634,2,2,True,19811,0.089,2,86
635,9,9,False,422,0.062,9,15
636,7,1,False,264,0.036,7-1,67
637,4,1,False,390,0.088,4-1,70
638,5,5,False,212,0.028,5,39
639,10,8,False,272,0.082,10-8,27
640,4,4,False,190,0.064,4,52
641,4,4,False,326,0.094,4,54
642,1,1,False,195,0.049,1,72
643,10,10,False,375,0.021,10,27
644,4,10,False,62,0.02,4-10,55
645,1,1,False,389,0.09,1,70
646,7,7,False,319,0.088,7,102
647,9,9,False,142,0.012,9,70
648,7,9,True,18217,0.055,7-9,15
649,6,6,False,410,0.047,6,110
650,4,8,False,382,0.044,4-8,55
651,4,4,False,43,0.08,4,55
652,8,10,False,371,0.021,8-10,27
653,2,2,False,391,0.074,2,86
654,1,1,False,470,0.029,1,72
655,9,9,False,142,0.03,9,15
656,6,6,False,112,0.047,6,110
657,7,7,False,264,0.082,7,102
658,3,5,False,12,0.021,3-5,44
659,3,5,False,105,0.089,3-5,48
660,5,5,False,209,0.018,5,47
661,8,4,False,216,0.075,8-4,53
662,6,6,False,37,0.073,6,110
663,9,9,False,178,0.014,9,15
664,4,4,False,175,0.016,4,55
665,1,6,False,227,0.013,1-6,110
666,9,7,False,106,0.058,9-7,6
667,8,8,False,187,0.083,8,102
668,5,5,False,267,0.066,5,44
669,9,9,False,476,0.029,9,19
670,7,9,False,107,0.084,7-9,19
671,9,9,False,168,0.055,9,15
672,2,9,False,20,0.031,2-9,86
673,7,7,False,262,0.051,7,102
674,4,4,False,243,0.023,4,55
675,5,4,False,423,0.029,5-4,44
676,5,3,False,485,0.085,5-3,42
677,4,9,False,20,0.069,4-9,6
678,5,5,False,104,0.048,5,47
679,8,5,False,465,0.061,8-5,44
680,6,6,False,422,0.045,6,110
681,2,2,False,312,0.023,2,86
682,4,4,False,252,0.044,4,52
683,10,10,False,222,0.097,10,27
684,8,8,False,13,0.076,8,102
685,9,9,False,109,0.04,9,15
686,5,4,False,80,0.046,5-4,42
687,1,8,False,211,0.09,1-8,59
688,7,7,False,414,0.073,7,102
689,10,10,False,393,0.039,10,27
690,1,6,False,328,0.019,1-6,110
691,8,8,False,10,0.065,8,55
692,6,3,False,345,0.04,6-3,28
693,1,10,False,55,0.072,1-10,67
694,1,1,False,214,0.031,1,59
695,4,3,False,243,0.035,4-3,51
696,8,8,False,406,0.036,8,102
697,5,5,False,126,0.088,5,42
698,8,6,False,70,0.037,8-6,110
699,3,6,False,416,0.065,3-6,110
700,9,2,False,240,0.077,9-2,85
701,2,2,False,388,0.035,2,86
702,9,9,False,195,0.083,9,15
703,4,4,False,480,0.06,4,55
704,6,9,False,133,0.034,6-9,15
705,1,1,False,355,0.06,1,70
706,4,4,False,377,0.058,4,57
707,8,4,False,469,0.08,8-4,55
708,5,5,False,153,0.09,5,44
709,6,6,False,466,0.075,6,110
710,3,4,False,32,0.083,3-4,55
711,1,1,False,465,0.033,1,70
712,1,8,False,414,0.07,1-8,69
713,3,3,False,343,0.071,3,28
714,1,1,False,143,0.031,1,67
715,9,2,False,322,0.028,9-2,6
716,10,5,False,58,0.084,10-5,38
717,10,5,False,80,0.088,10-5,38
718,7,5,False,462,0.08,7-5,48
719,9,9,False,372,0.016,9,19
720,6,6,False,159,0.061,6,110
721,10,1,False,110,0.037,10-1,69
722,5,3,False,62,0.022,5-3,44
723,1,1,False,72,0.024,1,70
724,9,9,False,130,0.058,9,20
725,4,8,False,80,0.066,4-8,53
726,1,6,False,39,0.035,1-6,70
727,7,7,False,59,0.056,7,75
728,1,1,False,128,0.046,1,70
729,2,7,False,363,0.084,2-7,75
730,10,10,False,116,0.032,10,22
731,6,6,False,348,0.073,6,110
732,1,2,False,167,0.095,1-2,70
733,8,8,False,392,0.087,8,102
734,6,6,False,442,0.054,6,115
735,9,10,False,213,0.023,9-10,15
736,6,6,False,129,0.089,6,115
737,4,4,False,68,0.055,4,49
