node_id,primary_group,secondary_group,is_influencer,followers,engagement_rate,group_mix,detected_group
142,7,5,False,312,0.096,7-5,0
143,5,5,False,300,0.087,5,0
144,2,2,False,272,0.079,2,0
145,5,6,False,436,0.027,5-6,0
146,9,9,False,174,0.011,9,0
147,5,5,False,379,0.093,5,0
148,9,9,False,306,0.015,9,0
149,9,9,False,228,0.075,9,0
150,1,1,False,473,0.067,1,0
151,2,2,False,337,0.067,2,0
152,8,2,False,362,0.086,8-2,0
153,1,1,False,420,0.035,1,0
154,2,2,False,243,0.037,2,0
155,9,9,False,184,0.02,9,0
156,4,4,False,129,0.069,4,0
157,6,8,False,146,0.071,6-8,0
158,9,4,False,424,0.064,9-4,0
159,9,6,False,38,0.011,9-6,0
160,6,6,False,134,0.089,6,0
161,5,5,True,8889,0.021,5,0
162,8,8,False,191,0.066,8,0
163,6,7,False,272,0.011,6-7,0
164,1,4,False,234,0.097,1-4,0
165,4,4,False,428,0.049,4,0
166,4,4,False,20,0.079,4,0
167,4,4,False,36,0.087,4,0
168,5,4,False,50,0.044,5-4,0
169,6,6,False,94,0.064,6,0
170,4,4,False,116,0.028,4,0
171,3,3,False,154,0.097,3,0
172,8,8,False,473,0.046,8,0
173,6,6,False,165,0.049,6,0
174,6,1,False,472,0.099,6-1,0
175,4,8,False,307,0.055,4-8,0
176,6,9,False,458,0.051,6-9,0
177,6,6,False,34,0.026,6,0
178,10,10,False,191,0.04,10,0
179,8,7,False,202,0.022,8-7,0
180,5,7,False,455,0.051,5-7,0
181,4,2,False,85,0.089,4-2,0
182,3,3,False,38,0.089,3,0
183,3,3,False,374,0.048,3,0
184,9,5,False,420,0.082,9-5,0
185,2,8,False,133,0.016,2-8,0
186,4,1,False,451,0.052,4-1,0
187,7,8,False,405,0.035,7-8,0
188,6,8,False,277,0.048,6-8,0
189,10,10,False,112,0.077,10,0
190,9,8,False,405,0.085,9-8,0
191,10,9,False,466,0.072,10-9,0
192,4,4,False,177,0.023,4,0
193,10,10,False,97,0.092,10,0
194,10,10,False,482,0.03,10,0
195,7,1,False,22,0.091,7-1,0
196,1,8,False,452,0.083,1-8,0
197,5,5,False,223,0.099,5,0
198,1,10,False,160,0.073,1-10,0
199,4,7,False,463,0.018,4-7,0
200,6,6,False,171,0.026,6,0
201,8,7,False,192,0.063,8-7,0
202,1,1,False,70,0.047,1,0
203,2,5,False,267,0.096,2-5,0
204,6,6,False,497,0.091,6,0
205,5,5,False,307,0.079,5,0
206,1,1,False,130,0.072,1,0
207,3,3,False,290,0.068,3,0
208,9,9,False,339,0.068,9,0
209,5,5,False,68,0.04,5,0
210,5,5,True,10545,0.066,5,0
211,9,9,False,429,0.097,9,0
212,3,3,False,349,0.051,3,0
213,4,4,False,500,0.011,4,0
214,7,7,False,87,0.053,7,0
215,3,3,False,447,0.038,3,0
216,4,3,False,470,0.041,4-3,0
217,9,1,False,310,0.08,9-1,0
218,3,3,False,473,0.087,3,0
219,5,6,False,426,0.023,5-6,0
220,8,2,False,154,0.078,8-2,0
221,4,2,False,166,0.082,4-2,0
222,9,9,False,402,0.068,9,0
223,3,9,False,28,0.038,3-9,0
224,8,8,False,81,0.095,8,0
225,7,7,False,97,0.05,7,0
226,2,10,False,304,0.057,2-10,0
227,5,5,False,364,0.034,5,0
228,8,8,False,16,0.037,8,0
229,2,2,True,9019,0.085,2,0
230,5,3,False,201,0.081,5-3,0
231,3,3,False,171,0.048,3,0
232,8,8,False,129,0.021,8,0
233,2,5,False,298,0.012,2-5,0
234,9,9,False,190,0.076,9,0
235,8,8,False,39,0.071,8,0
236,7,5,False,461,0.011,7-5,0
237,5,5,False,310,0.071,5,0
238,2,1,True,7864,0.075,2-1,0
239,10,6,False,481,0.07,10-6,0
240,8,8,False,154,0.083,8,0
241,8,1,False,32,0.098,8-1,0
242,9,9,False,495,0.013,9,0
243,2,2,False,282,0.048,2,0
244,8,8,False,431,0.031,8,0
245,2,2,False,324,0.039,2,0
246,10,3,False,369,0.088,10-3,0
247,5,10,False,473,0.029,5-10,0
248,5,5,False,304,0.093,5,0
249,2,2,False,180,0.022,2,0
250,5,7,False,369,0.097,5-7,0
251,10,4,False,43,0.044,10-4,0
252,3,3,False,101,0.038,3,0
253,4,4,False,40,0.053,4,0
254,5,5,False,134,0.044,5,0
255,3,9,True,10342,0.01,3-9,0
256,6,6,False,206,0.015,6,0
257,7,4,True,15963,0.013,7-4,0
258,1,2,False,460,0.07,1-2,0
259,7,6,True,13197,0.084,7-6,0
260,5,5,True,6248,0.053,5,0
261,7,2,False,456,0.013,7-2,0
262,7,5,False,168,0.011,7-5,0
263,10,6,False,417,0.085,10-6,0
264,5,5,False,355,0.094,5,0
265,1,1,False,177,0.034,1,0
266,10,10,False,177,0.036,10,0
267,7,7,False,453,0.057,7,0
268,6,9,False,180,0.042,6-9,0
269,8,4,False,85,0.099,8-4,0
270,8,8,False,142,0.025,8,0
271,4,10,False,49,0.064,4-10,0
272,9,9,False,300,0.06,9,0
273,8,7,False,101,0.082,8-7,0
274,7,7,False,252,0.042,7,0
275,7,5,False,131,0.032,7-5,0
276,5,3,False,270,0.086,5-3,0
277,5,5,False,430,0.054,5,0
278,6,6,False,275,0.042,6,0
279,5,10,False,36,0.035,5-10,0
280,1,8,False,59,0.055,1-8,0
281,8,5,False,180,0.024,8-5,0
282,1,1,False,162,0.042,1,0
283,1,1,False,418,0.047,1,0
284,1,7,False,282,0.029,1-7,0
285,5,5,False,140,0.041,5,0
286,7,7,False,101,0.089,7,0
287,6,5,False,300,0.09,6-5,0
288,2,2,False,196,0.06,2,0
289,9,3,False,270,0.019,9-3,0
290,1,1,False,383,0.046,1,0
291,1,1,False,199,0.025,1,0
292,6,2,False,349,0.013,6-2,0
293,1,6,False,260,0.022,1-6,0
294,8,1,False,146,0.043,8-1,0
295,1,1,False,142,0.04,1,0
296,3,3,False,169,0.049,3,0
297,6,10,False,353,0.048,6-10,0
298,4,4,False,315,0.09,4,0
299,2,1,False,387,0.026,2-1,0
300,1,1,False,366,0.076,1,0
301,9,9,False,433,0.088,9,0
302,7,1,True,7233,0.081,7-1,0
303,3,3,False,418,0.068,3,0
304,5,5,False,102,0.037,5,0
305,10,10,False,365,0.048,10,0
306,5,7,False,146,0.029,5-7,0
307,9,4,False,421,0.04,9-4,0
308,8,8,False,281,0.047,8,0
309,8,8,False,194,0.057,8,0
310,8,4,False,321,0.089,8-4,0
311,5,8,False,198,0.07,5-8,0
312,1,1,False,167,0.022,1,0
313,6,10,False,248,0.085,6-10,0
314,6,3,False,35,0.095,6-3,0
315,1,4,False,84,0.034,1-4,0
316,2,2,False,154,0.098,2,0
317,4,4,False,127,0.062,4,0
318,7,7,False,384,0.096,7,0
319,3,7,False,410,0.096,3-7,0
320,2,5,True,5835,0.062,2-5,0
321,8,8,False,224,0.042,8,0
322,2,3,False,263,0.045,2-3,0
323,10,9,False,51,0.082,10-9,0
324,8,8,False,295,0.069,8,0
325,10,4,False,292,0.098,10-4,0
326,2,2,False,290,0.056,2,0
327,5,8,False,467,0.082,5-8,0
328,10,10,False,476,0.047,10,0
329,5,10,False,206,0.088,5-10,0
330,9,9,False,139,0.011,9,0
331,3,2,True,8895,0.071,3-2,0
332,5,2,False,79,0.075,5-2,0
333,2,8,False,284,0.091,2-8,0
334,3,3,True,15542,0.049,3,0
335,3,3,False,351,0.029,3,0
336,5,5,False,51,0.012,5,0
337,4,4,False,155,0.057,4,0
338,4,4,True,12410,0.051,4,0
339,3,3,False,277,0.024,3,0
340,10,9,False,50,0.047,10-9,0
341,10,3,False,59,0.053,10-3,0
342,1,8,False,486,0.015,1-8,0
343,8,8,False,66,0.048,8,0
344,7,7,False,126,0.066,7,0
345,9,6,False,62,0.098,9-6,0
346,10,8,True,5238,0.056,10-8,0
347,7,7,False,318,0.086,7,0
348,4,4,False,282,0.042,4,0
349,1,1,False,361,0.02,1,0
350,6,6,False,105,0.057,6,0
351,5,4,False,146,0.069,5-4,0
352,6,10,False,225,0.065,6-10,0
353,9,9,False,172,0.066,9,0
354,4,4,False,232,0.019,4,0
355,3,8,False,493,0.094,3-8,0
356,9,9,False,28,0.015,9,0
357,9,9,True,11781,0.073,9,0
358,2,2,False,190,0.043,2,0
359,6,6,False,496,0.085,6,0
360,1,1,False,172,0.031,1,0
361,4,4,False,327,0.013,4,0
362,3,3,False,390,0.072,3,0
363,4,4,False,117,0.1,4,0
364,5,5,False,291,0.04,5,0
365,2,6,False,174,0.094,2-6,0
366,3,8,False,252,0.021,3-8,0
367,8,8,False,321,0.033,8,0
368,6,6,False,101,0.055,6,0
369,1,3,False,287,0.092,1-3,0
370,9,9,False,256,0.054,9,0
371,5,10,False,239,0.065,5-10,0
372,9,9,False,189,0.014,9,0
373,4,4,False,406,0.066,4,0
374,6,6,False,370,0.078,6,0
375,7,2,False,387,0.021,7-2,0
376,5,5,False,453,0.048,5,0
377,9,9,False,424,0.094,9,0
378,8,8,False,322,0.011,8,0
379,8,4,False,265,0.049,8-4,0
380,10,10,False,396,0.032,10,0
381,7,7,False,175,0.012,7,0
382,8,8,False,446,0.048,8,0
383,1,1,False,126,0.042,1,0
384,4,10,False,130,0.021,4-10,0
385,1,1,False,466,0.096,1,0
386,7,7,False,320,0.068,7,0
387,6,6,False,467,0.038,6,0
388,5,5,False,61,0.029,5,0
389,7,1,False,376,0.034,7-1,0
390,4,6,False,324,0.01,4-6,0
391,6,10,False,335,0.096,6-10,0
392,7,5,False,332,0.011,7-5,0
393,4,4,False,453,0.069,4,0
394,2,7,False,257,0.074,2-7,0
395,8,4,False,10,0.054,8-4,0
396,1,1,False,459,0.029,1,0
397,2,2,False,425,0.082,2,0
398,7,7,False,125,0.039,7,0
399,3,3,False,471,0.029,3,0
400,8,4,False,431,0.09,8-4,0
401,5,5,False,428,0.068,5,0
402,4,4,False,338,0.031,4,0
403,10,10,False,451,0.019,10,0
404,3,7,False,332,0.019,3-7,0
405,4,4,False,476,0.07,4,0
406,9,4,False,172,0.057,9-4,0
407,9,9,True,11093,0.042,9,0
408,7,7,False,474,0.073,7,0
409,6,5,False,358,0.091,6-5,0
410,7,7,False,151,0.022,7,0
411,3,1,False,310,0.023,3-1,0
412,8,8,False,487,0.031,8,0
413,3,3,False,415,0.019,3,0
414,10,9,False,217,0.091,10-9,0
415,3,3,False,188,0.073,3,0
416,3,3,False,426,0.056,3,0
417,9,1,False,245,0.096,9-1,0
418,3,3,False,117,0.013,3,0
419,10,10,False,438,0.058,10,0
420,9,9,False,337,0.016,9,0
421,5,2,False,46,0.084,5-2,0
422,4,4,False,437,0.081,4,0
423,2,6,False,352,0.042,2-6,0
424,3,3,False,199,0.052,3,0
425,3,3,False,369,0.065,3,0
426,3,5,True,7056,0.015,3-5,0
427,8,8,False,452,0.024,8,0
428,9,9,False,64,0.039,9,0
429,3,3,False,496,0.092,3,0
430,5,5,False,124,0.044,5,0
431,6,5,False,452,0.084,6-5,0
432,1,1,False,426,0.082,1,0
433,10,3,False,160,0.059,10-3,0
434,10,5,True,7991,0.043,10-5,0
435,4,4,False,237,0.085,4,0
436,5,5,False,425,0.014,5,0
437,3,5,False,180,0.077,3-5,0
438,1,2,False,108,0.092,1-2,0
439,5,4,False,331,0.076,5-4,0
440,1,6,False,426,0.097,1-6,0
441,5,5,False,183,0.019,5,0
442,2,8,False,452,0.027,2-8,0
443,6,6,False,378,0.013,6,0
444,4,4,False,477,0.016,4,0
445,5,5,False,482,0.067,5,0
446,1,2,False,188,0.041,1-2,0
447,9,9,False,286,0.084,9,0
448,1,1,False,183,0.033,1,0
449,9,9,True,19451,0.016,9,0
450,9,7,False,214,0.046,9-7,0
451,9,9,False,224,0.054,9,0
452,2,6,False,147,0.016,2-6,0
453,7,8,False,175,0.083,7-8,0
454,8,8,False,203,0.018,8,0
455,4,10,False,139,0.048,4-10,0
456,4,4,True,16752,0.047,4,0
457,5,5,False,11,0.053,5,0
458,4,4,False,188,0.045,4,0
459,3,7,False,313,0.087,3-7,0
460,6,6,False,430,0.065,6,0
461,8,7,False,369,0.021,8-7,0
462,8,8,False,355,0.091,8,0
463,8,8,False,352,0.048,8,0
464,6,9,False,401,0.026,6-9,0
465,4,2,False,393,0.084,4-2,0
466,5,5,False,400,0.012,5,0
467,10,10,False,453,0.099,10,0
468,6,1,False,125,0.046,6-1,0
469,4,10,False,137,0.036,4-10,0
470,5,10,False,253,0.039,5-10,0
471,2,2,True,9437,0.014,2,0
472,3,3,False,230,0.04,3,0
473,7,7,False,136,0.011,7,0
474,6,5,False,16,0.084,6-5,0
475,1,2,False,75,0.046,1-2,0
476,8,8,False,44,0.066,8,0
477,5,5,False,60,0.016,5,0
478,3,1,False,293,0.016,3-1,0
479,6,7,False,296,0.04,6-7,0
480,9,2,False,436,0.063,9-2,0
481,6,7,False,247,0.077,6-7,0
482,9,9,False,47,0.019,9,0
483,7,7,False,304,0.039,7,0
484,8,8,False,137,0.019,8,0
485,6,6,False,489,0.081,6,0
486,7,7,False,394,0.042,7,0
487,4,2,False,488,0.085,4-2,0
488,8,1,False,333,0.081,8-1,0
489,5,3,False,351,0.086,5-3,0
490,10,10,False,360,0.031,10,0
491,2,2,False,16,0.017,2,0
492,10,1,True,13892,0.078,10-1,0
493,3,9,False,210,0.028,3-9,0
494,2,7,True,9041,0.1,2-7,0
495,1,1,False,228,0.031,1,0
496,6,6,False,72,0.036,6,0
497,10,6,False,21,0.087,10-6,0
498,9,7,False,116,0.031,9-7,0
499,2,2,True,8513,0.075,2,0
500,10,10,False,387,0.013,10,0
501,6,9,False,175,0.058,6-9,0
502,4,4,False,188,0.045,4,0
503,2,2,False,63,0.078,2,0
504,4,4,False,191,0.089,4,0
505,2,2,False,417,0.077,2,0
506,10,10,False,444,0.074,10,0
507,10,8,False,24,0.083,10-8,0
508,1,1,False,82,0.053,1,0
509,7,5,False,300,0.028,7-5,0
510,4,4,False,368,0.016,4,0
511,6,3,False,21,0.03,6-3,0
512,9,9,False,430,0.05,9,0
513,5,5,False,348,0.027,5,0
514,3,3,False,25,0.088,3,0
515,7,7,False,205,0.082,7,0
516,9,7,False,477,0.033,9-7,0
517,4,4,False,276,0.079,4,0
518,6,5,False,127,0.065,6-5,0
519,2,2,False,408,0.056,2,0
520,2,3,False,375,0.077,2-3,0
521,2,2,False,29,0.075,2,0
522,5,4,False,480,0.049,5-4,0
523,9,9,False,309,0.051,9,0
524,4,4,False,442,0.051,4,0
525,9,9,False,94,0.099,9,0
526,2,10,False,481,0.076,2-10,0
527,2,2,False,410,0.08,2,0
528,1,9,False,166,0.098,1-9,0
529,1,1,False,170,0.048,1,0
530,8,8,True,16211,0.077,8,0
531,9,5,False,427,0.053,9-5,0
532,6,8,False,87,0.046,6-8,0
533,6,5,False,240,0.047,6-5,0
534,9,9,False,366,0.015,9,0
535,8,5,False,263,0.066,8-5,0
536,8,8,False,178,0.098,8,0
537,4,4,False,35,0.048,4,0
538,5,9,False,218,0.053,5-9,0
539,1,1,False,78,0.058,1,0
540,3,3,False,226,0.057,3,0
541,9,9,False,298,0.071,9,0
542,2,5,False,231,0.08,2-5,0
543,6,6,False,423,0.072,6,0
544,10,10,False,357,0.017,10,0
545,10,10,False,102,0.093,10,0
546,9,4,False,107,0.094,9-4,0
547,6,6,False,93,0.072,6,0
548,3,1,False,200,0.073,3-1,0
549,7,7,False,95,0.091,7,0
550,7,1,False,310,0.097,7-1,0
551,4,8,False,145,0.023,4-8,0
552,9,9,False,216,0.054,9,0
553,8,1,False,313,0.063,8-1,0
554,8,8,False,172,0.032,8,0
555,9,9,False,129,0.022,9,0
556,7,4,False,74,0.07,7-4,0
557,2,2,False,317,0.057,2,0
558,1,8,False,22,0.058,1-8,0
559,7,3,False,144,0.084,7-3,0
560,10,4,False,32,0.014,10-4,0
561,6,6,False,211,0.074,6,0
562,10,10,False,21,0.062,10,0
563,1,1,False,243,0.035,1,0
564,5,5,True,11718,0.058,5,0
565,10,10,False,220,0.094,10,0
566,9,9,False,299,0.046,9,0
567,5,5,False,95,0.062,5,0
568,7,7,False,95,0.057,7,0
569,2,2,False,117,0.035,2,0
570,8,4,False,364,0.086,8-4,0
571,1,2,False,172,0.096,1-2,0
572,9,7,False,121,0.019,9-7,0
573,2,5,False,115,0.043,2-5,0
574,5,5,False,120,0.057,5,0
575,7,7,False,429,0.075,7,0
576,8,8,False,329,0.023,8,0
577,10,10,False,204,0.066,10,0
578,3,1,False,195,0.021,3-1,0
579,1,1,False,90,0.061,1,0
580,4,4,False,225,0.1,4,0
581,9,10,False,499,0.085,9-10,0
582,4,4,False,360,0.013,4,0
583,10,10,False,246,0.077,10,0
584,10,10,False,417,0.062,10,0
585,3,9,False,225,0.093,3-9,0
586,5,5,False,262,0.045,5,0
587,8,8,False,421,0.037,8,0
588,2,2,False,111,0.075,2,0
589,3,3,False,335,0.093,3,0
590,3,9,True,14095,0.087,3-9,0
591,2,2,False,388,0.072,2,0
592,6,6,False,254,0.052,6,0
593,2,10,False,192,0.099,2-10,0
594,1,1,False,412,0.033,1,0
595,6,4,False,394,0.057,6-4,0
596,1,1,False,468,0.086,1,0
597,7,6,False,108,0.073,7-6,0
598,3,3,False,281,0.021,3,0
599,6,6,False,157,0.013,6,0
600,2,2,False,466,0.058,2,0
601,7,7,False,257,0.047,7,0
602,7,7,False,367,0.058,7,0
603,10,7,False,339,0.091,10-7,0
604,5,9,False,138,0.066,5-9,0
605,4,9,False,133,0.03,4-9,0
606,10,10,False,281,0.095,10,0
607,7,7,False,79,0.063,7,0
608,2,3,False,317,0.072,2-3,0
609,8,8,False,326,0.094,8,0
610,3,3,False,449,0.093,3,0
611,4,4,False,165,0.099,4,0
612,3,3,True,15594,0.091,3,0
613,4,4,False,247,0.079,4,0
614,1,1,True,19085,0.066,1,0
615,3,4,False,434,0.087,3-4,0
616,1,3,False,276,0.018,1-3,0
617,1,1,False,349,0.035,1,0
618,5,5,False,38,0.085,5,0
619,8,8,False,77,0.029,8,0
620,10,10,False,371,0.033,10,0
621,10,4,True,15480,0.045,10-4,0
622,8,7,False,384,0.08,8-7,0
623,6,6,False,102,0.073,6,0
624,6,6,False,211,0.026,6,0
625,10,10,False,17,0.018,10,0
626,4,4,False,121,0.01,4,0
627,7,9,False,293,0.083,7-9,0
628,7,7,False,446,0.063,7,0
629,3,3,False,447,0.092,3,0
630,6,6,False,250,0.039,6,0
631,3,8,False,199,0.095,3-8,0
632,4,4,False,207,0.042,4,0
633,10,10,False,193,0.029,10,0
634,2,2,True,19811,0.089,2,0
635,9,9,False,422,0.062,9,0
636,7,1,False,264,0.036,7-1,0
637,4,1,False,390,0.088,4-1,0
638,5,5,False,212,0.028,5,0
639,10,8,False,272,0.082,10-8,0
640,4,4,False,190,0.064,4,0
641,4,4,False,326,0.094,4,0
642,1,1,False,195,0.049,1,0
643,10,10,False,375,0.021,10,0
644,4,10,False,62,0.02,4-10,0
645,1,1,False,389,0.09,1,0
646,7,7,False,319,0.088,7,0
647,9,9,False,142,0.012,9,0
648,7,9,True,18217,0.055,7-9,0
649,6,6,False,410,0.047,6,0
650,4,8,False,382,0.044,4-8,0
651,4,4,False,43,0.08,4,0
652,8,10,False,371,0.021,8-10,0
653,2,2,False,391,0.074,2,0
654,1,1,False,470,0.029,1,0
655,9,9,False,142,0.03,9,0
656,6,6,False,112,0.047,6,0
657,7,7,False,264,0.082,7,0
658,3,5,False,12,0.021,3-5,0
659,3,5,False,105,0.089,3-5,0
660,5,5,False,209,0.018,5,0
661,8,4,False,216,0.075,8-4,0
662,6,6,False,37,0.073,6,0
663,9,9,False,178,0.014,9,0
664,4,4,False,175,0.016,4,0
665,1,6,False,227,0.013,1-6,0
666,9,7,False,106,0.058,9-7,0
667,8,8,False,187,0.083,8,0
668,5,5,False,267,0.066,5,0
669,9,9,False,476,0.029,9,0
670,7,9,False,107,0.084,7-9,0
671,9,9,False,168,0.055,9,0
672,2,9,False,20,0.031,2-9,0
673,7,7,False,262,0.051,7,0
674,4,4,False,243,0.023,4,0
675,5,4,False,423,0.029,5-4,0
676,5,3,False,485,0.085,5-3,0
677,4,9,False,20,0.069,4-9,0
678,5,5,False,104,0.048,5,0
679,8,5,False,465,0.061,8-5,0
680,6,6,False,422,0.045,6,0
681,2,2,False,312,0.023,2,0
682,4,4,False,252,0.044,4,0
683,10,10,False,222,0.097,10,0
684,8,8,False,13,0.076,8,0
685,9,9,False,109,0.04,9,0
686,5,4,False,80,0.046,5-4,0
687,1,8,False,211,0.09,1-8,0
688,7,7,False,414,0.073,7,0
689,10,10,False,393,0.039,10,0
690,1,6,False,328,0.019,1-6,0
691,8,8,False,10,0.065,8,0
692,6,3,False,345,0.04,6-3,0
693,1,10,False,55,0.072,1-10,0
694,1,1,False,214,0.031,1,0
695,4,3,False,243,0.035,4-3,0
696,8,8,False,406,0.036,8,0
697,5,5,False,126,0.088,5,0
698,8,6,False,70,0.037,8-6,0
699,3,6,False,416,0.065,3-6,0
700,9,2,False,240,0.077,9-2,0
701,2,2,False,388,0.035,2,0
702,9,9,False,195,0.083,9,0
703,4,4,False,480,0.06,4,0
704,6,9,False,133,0.034,6-9,0
705,1,1,False,355,0.06,1,0
706,4,4,False,377,0.058,4,0
707,8,4,False,469,0.08,8-4,0
708,5,5,False,153,0.09,5,0
709,6,6,False,466,0.075,6,0
710,3,4,False,32,0.083,3-4,0
711,1,1,False,465,0.033,1,0
712,1,8,False,414,0.07,1-8,0
713,3,3,False,343,0.071,3,0
714,1,1,False,143,0.031,1,0
715,9,2,False,322,0.028,9-2,0
716,10,5,False,58,0.084,10-5,0
717,10,5,False,80,0.088,10-5,0
718,7,5,False,462,0.08,7-5,0
719,9,9,False,372,0.016,9,0
720,6,6,False,159,0.061,6,0
721,10,1,False,110,0.037,10-1,0
722,5,3,False,62,0.022,5-3,0
723,1,1,False,72,0.024,1,0
724,9,9,False,130,0.058,9,0
725,4,8,False,80,0.066,4-8,0
726,1,6,False,39,0.035,1-6,0
727,7,7,False,59,0.056,7,0
728,1,1,False,128,0.046,1,0
729,2,7,False,363,0.084,2-7,0
730,10,10,False,116,0.032,10,0
731,6,6,False,348,0.073,6,0
732,1,2,False,167,0.095,1-2,0
733,8,8,False,392,0.087,8,0
734,6,6,False,442,0.054,6,0
735,9,10,False,213,0.023,9-10,0
736,6,6,False,129,0.089,6,0
737,4,4,False,68,0.055,4,0
